Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,1,5:30,11.087609596356376,2.1592693242381107,0.19474615384615385,281.57153846153847,24.19696707558814,2.0116986165612047,0.08313846153846154,355.5376923076923,78.70267623811645,2.135264146860283,0.027130769230769233,326.8384615384615,40.20848445686148,1.0506786284612188,0.02613076923076923,250.3476923076923
August,1,6:00,21.0801466399862,3.3339062686008942,0.15815384615384614,324.97076923076924,27.069010645390886,9.376497064404592,0.34639230769230767,402.3761538461539,101.80632582591673,0.41505655913642975,0.004076923076923077,289.00307692307695,63.75523391618789,1.358967332167359,0.021315384615384618,268.1523076923077
August,1,6:30,39.422611898156,2.8441898230215776,0.07214615384615385,288.67615384615385,41.50102958364968,12.901073904111161,0.31086153846153847,253.91,134.583454712674,4.909190324980771,0.03647692307692308,273.7107692307692,106.02922271158678,3.061797708148437,0.028876923076923078,274.2930769230769
August,1,7:00,65.49902705995711,3.241698000798185,0.04949230769230769,297.1976923076923,56.86646268209438,2.1924208535589003,0.038553846153846154,273.86923076923074,175.9070556014225,1.687354602576722,0.009592307692307692,273.85769230769233,152.43422018406048,3.7416738200564383,0.024546153846153846,269.68615384615384
August,1,7:30,93.4918191890297,0.9708765838860777,0.010384615384615384,309.0123076923077,86.1613070940824,3.127655447515191,0.0363,292.05538461538464,245.03016981532906,4.012840242591043,0.016376923076923077,276.1953846153846,197.59991505341173,1.5519193328425644,0.007853846153846154,280.54615384615386
August,1,8:00,112.79247293083525,0.8199145147664563,0.00726923076923077,302.57153846153847,117.68198527266755,1.138799519023198,0.009676923076923076,286.19615384615383,384.49732281485524,2.543597674005966,0.006615384615384616,284.45076923076925,245.5884658520974,3.6195961582509124,0.014738461538461537,296.72153846153844
August,1,8:30,136.61030095263783,1.1569841642219556,0.008469230769230769,321.24,157.17258435745532,1.354102265233461,0.008615384615384615,312.46846153846155,500.95474350132815,3.479708718320764,0.006946153846153846,309.4907692307692,290.1345094198875,6.08389748214318,0.02096923076923077,308.2607692307692
August,1,9:00,165.56128156534612,0.5641819056419103,0.0034076923076923078,306.62,193.57573660470513,3.1106131828248387,0.01606923076923077,321.3992307692307,672.9172735633704,3.768336731954874,0.0056,310.6630769230769,337.0214579046866,5.026804668286056,0.014915384615384615,302.75615384615384
August,1,9:30,183.97218885806137,0.9368429924925894,0.005092307692307692,318.3146153846154,247.28295136001645,2.7144059353134113,0.010976923076923077,319.7753846153846,834.7367379527195,9.657261952929924,0.01156923076923077,307.39076923076925,353.6831929022216,8.852962382337147,0.02503076923076923,312.58846153846156
August,1,10:00,185.40947158351494,1.2522270465409702,0.006753846153846154,326.0238461538462,271.0491119001342,0.8611021785750419,0.003176923076923077,326.2838461538462,933.7255455362213,9.41626300152297,0.010084615384615385,322.95307692307694,386.18046116187674,6.817570448973132,0.017653846153846155,309.9053846153846
August,1,10:30,202.79374835804902,1.5287528722376005,0.007538461538461539,321.67384615384617,294.9588746187421,6.6116166203001105,0.022415384615384615,324.70846153846156,1027.3610684591356,16.49309653749397,0.016053846153846155,325.0169230769231,402.91104630402975,8.94462522794946,0.0222,315.6938461538462
August,1,11:00,204.43635718713884,0.6447608188209764,0.0031538461538461538,324.05923076923074,319.01223951584006,6.493126044299329,0.020353846153846153,339.1461538461538,1082.8661778347046,10.48714244533764,0.009684615384615385,333.47769230769234,431.2084557419923,9.270981798452834,0.0215,317.5676923076923
August,1,11:30,193.28030555623707,1.5551630739371074,0.008046153846153845,322.5346153846154,361.44668325967564,8.613552497988271,0.023830769230769232,338.5515384615385,1125.7863723941548,11.586939740487532,0.010292307692307693,332.61538461538464,411.79271495974064,5.017535849970994,0.012184615384615384,324.6423076923077
August,1,12:00,198.3450161125974,1.1458239007735433,0.005776923076923077,323.27923076923076,368.9139965411628,7.46908952997185,0.020246153846153844,336.6853846153846,1146.5420901132761,23.54821062001883,0.02053846153846154,336.54692307692306,420.60553347083356,8.421816950958306,0.02002307692307692,318.2830769230769
August,1,12:30,205.73675584350164,0.9036591352818417,0.004392307692307692,325.88153846153847,368.2677867379572,6.934765707188609,0.01883076923076923,337.26307692307694,1142.0340609254126,15.830349059904567,0.013861538461538462,338.5561538461538,419.1596804338574,5.4103841828308665,0.012907692307692308,321.6330769230769
August,1,13:00,205.32610363622916,1.0345276760133084,0.0050384615384615385,321.8438461538462,380.545772998864,5.555968285783414,0.0146,333.54076923076923,1113.7649612265186,10.01531722826,0.008992307692307692,343.38461538461536,407.1797552703404,10.971928328553865,0.026946153846153845,325.91615384615386
August,1,13:30,203.40972666895772,1.6131956015053492,0.00793076923076923,322.37461538461537,380.4739719096189,5.314928715291292,0.01396923076923077,339.0123076923077,1099.5834527396985,13.135793093113474,0.011946153846153846,344.6107692307693,425.83814446179497,26.575575892450328,0.06240769230769231,332.5476923076923
August,1,14:00,200.94581342532297,2.5442831453698584,0.012661538461538462,323.7238461538461,398.9268518456015,7.107035299033947,0.017815384615384615,349.11307692307696,1130.2709222633314,13.87624916870982,0.012276923076923076,344.5730769230769,431.62155660969967,17.530475529993957,0.040615384615384616,313.0646153846154
August,1,14:30,196.08642897259887,1.4947819316295805,0.0076230769230769225,324.9807692307692,385.2128437997934,5.890793334415302,0.015292307692307692,340.5930769230769,1103.4105816856447,18.0874457659393,0.016392307692307692,342.94615384615383,424.18574099096503,9.557231041250281,0.02253076923076923,324.98923076923074
August,1,15:00,195.5388926962356,0.9250493769860377,0.004730769230769231,328.59230769230766,393.7571734199566,9.577386018106944,0.024323076923076923,341.03615384615387,1090.0821551111112,15.613330560129915,0.014323076923076923,345.24923076923073,406.5601039687792,5.845083340904987,0.014376923076923077,319.6938461538462
August,1,15:30,167.27233242898137,1.0229346483156938,0.006115384615384615,334.3961538461538,392.53655490279044,6.609711682170833,0.016838461538461538,341.7676923076923,1073.4979296786757,39.413889371971685,0.036715384615384615,345.61,371.10227949055377,6.642730802880912,0.0179,328.8969230769231
August,1,16:00,153.58392551989945,0.946313264164919,0.006161538461538462,324.0492307692308,369.48840525512344,2.893378434997813,0.007830769230769231,342.2523076923077,1062.814839676187,22.85869455180476,0.021507692307692308,344.3792307692308,356.29949839770234,4.0947034662012864,0.011492307692307692,324.6192307692308
August,1,16:30,132.3668948108224,0.7259815076932029,0.005484615384615385,328.82,362.16469415212634,3.4127057718181137,0.009423076923076923,346.9553846153846,1008.6871836635762,8.19364358422105,0.008123076923076924,346.27461538461534,327.3135875135607,1.9915772901786655,0.0060846153846153845,315.5861538461538
August,1,17:00,103.4159141981141,0.5640144858958684,0.005453846153846155,346.7053846153846,338.1831303442734,3.056655216573241,0.009038461538461539,344.88461538461536,939.6032016474811,5.753262680856885,0.006123076923076924,343.9676923076923,288.41325580443964,3.698345364815392,0.012823076923076925,317.23692307692306
August,1,17:30,83.15707197267282,0.3556564001292776,0.004276923076923077,356.00538461538457,300.91836502608277,2.4814191331381594,0.008246153846153846,329.84076923076924,873.1489033243062,6.884443276210875,0.007884615384615384,342.7076923076923,260.1846965110951,5.041578850088066,0.019376923076923076,318.5376923076923
August,1,18:00,63.308881954504,0.2727151838040172,0.0043076923076923075,319.3230769230769,268.0334661518413,2.75868290547049,0.010292307692307693,344.5115384615384,763.1717745953869,8.706028782499681,0.011407692307692306,348.55846153846153,229.95948302383107,5.101562684928683,0.022184615384615382,312.5530769230769
August,1,18:30,51.742178116329754,0.2702533764691377,0.005223076923076923,334.3469230769231,239.31303045381384,3.5086972003459165,0.01466153846153846,330.7846153846154,697.3357649976308,4.243019923947123,0.0060846153846153845,349.46846153846155,199.8719698258029,6.036133488739248,0.0302,311.4215384615385
August,1,19:00,40.65456851997338,0.1754400995361928,0.004315384615384615,315.24384615384616,233.97581615326374,3.763111043131659,0.016083333333333335,327.53000000000003,609.0535267353044,5.561127201806203,0.00913076923076923,334.9553846153846,175.70556906491527,4.145299848631501,0.02359230769230769,319.59461538461534
August,1,19:30,29.90916909634405,1.1524232923352873,0.03853076923076923,321.83769230769224,194.92799045215395,2.5259418762758283,0.012958333333333334,322.12916666666666,530.0690986729464,7.24563683339866,0.013669230769230769,345.1546153846154,156.037377752398,7.219329344010948,0.04626666666666667,320.63666666666666
August,1,20:00,21.969893089076525,1.04306292419831,0.047476923076923076,341.2323076923077,169.41467007373953,4.541724946893501,0.026808333333333333,330.18666666666667,484.30008011283263,12.866238794997587,0.026566666666666666,342.38416666666666,131.7963893348409,4.84461561129986,0.03675833333333333,327.1025
August,1,20:30,17.72648694726112,0.5645204304743157,0.03184615384615385,312.47846153846154,153.00213775713755,3.3328965674763125,0.02178333333333333,333.94666666666666,419.18410295480476,4.799657978832514,0.01145,336.235,114.64122830087747,1.3126420640450474,0.011450000000000002,298.8925
August,1,21:00,12.901323511809736,1.9763752509799866,0.15319166666666667,373.42833333333334,119.90129166751514,1.5489066859958092,0.012918181818181818,319.1527272727273,341.85888007964655,1.5298184883564183,0.004475,338.9583333333333,90.62400285332863,1.7988864566385734,0.01985,318.2658333333333
August,1,21:30,10.232084164538755,0.8206131499960081,0.0802,326.6791666666667,102.02216770831807,1.5201302988539391,0.0149,318.25,280.3039329224483,2.132645756318294,0.007608333333333332,340.9375,88.07310499523494,1.8169481560516971,0.020630000000000003,315.538
August,1,22:00,9.965160229811655,0.9313438750781973,0.09346,297.26800000000003,81.67373901626561,0.4320540793960451,0.00529,310.009,230.85648776807088,1.0831016884451992,0.004691666666666667,337.71666666666664,67.12889100246566,0.38188880214736026,0.005688888888888889,301.6955555555556
August,1,22:30,7.473870172358743,0.4348297666278316,0.058179999999999996,252.836,59.45848200384136,0.3240487269209354,0.00545,313.3,180.2898617562898,0.19982126344655454,0.0011083333333333333,330.00333333333333,62.83264197830786,1.262936103763988,0.0201,322.696
August,1,23:00,11.566703838174245,0.6425303982105793,0.05555,254.72,49.6576333218895,0.47423039822404467,0.00955,308.841,135.92960231738326,0.181239469756511,0.0013333333333333333,321.2758333333333,59.371774708847404,0.2909216960733523,0.0049,298.15333333333336
August,1,23:30,7.117971592722611,0.0,0.0,167.38,47.37076862943405,0.6679278376750202,0.0141,290.76,109.374492882625,0.31992039168167813,0.002925,294.50916666666666,50.12290528184103,0.0,0.0,283.53999999999996
August,2,0:00,3.9935432811839324,0.21503694590990405,0.05384615384615384,361.63846153846157,34.2443495673788,0.734673007257073,0.021453846153846157,292.82,69.29473143190305,0.705207151418521,0.010176923076923076,319.69,59.4554794017008,1.0825470749525061,0.018207692307692307,303.6638461538462
August,2,0:30,3.1948346249471458,0.0,0.0,386.83307692307693,21.103177047165715,0.0,0.0,325.70307692307694,53.12048724696833,0.0833583030644734,0.0015692307692307694,320.6992307692308,38.78039127969482,0.3138228586633765,0.008092307692307692,317.11846153846153
August,2,1:00,2.183136993713883,0.08955899682673953,0.041023076923076926,329.8538461538462,9.662626853097855,0.6152863468457234,0.06367692307692308,367.3076923076923,38.259887259794816,0.5000272958030106,0.013069230769230769,310.59153846153845,32.70635409130888,0.1094404925363028,0.003346153846153846,320.9253846153846
August,2,1:30,1.3844283374770965,0.08874185643228187,0.06409999999999999,296.34615384615387,4.63806088948697,0.15855032763753918,0.03418461538461538,280.90846153846155,32.92320770638996,0.44269051592899733,0.013446153846153847,330.33230769230767,22.660831048978302,0.2792511641574096,0.012323076923076924,313.66153846153844
August,2,2:00,1.1714393624806203,0.0,0.0,450.09615384615387,4.4834588598374046,0.17244072537836172,0.038461538461538464,322.4823076923077,20.19727954057838,0.4732377960046288,0.02343076923076923,317.1530769230769,16.469985453123403,0.23286025586800624,0.014138461538461537,326.52076923076925
August,2,2:30,1.3844283374770965,0.0,0.0,284.57,3.0920405929913137,0.0,0.0,335.06384615384616,14.53218893773322,0.0,0.0,341.8023076923077,8.877438967640982,0.0,0.0,370.0969230769231
August,2,3:00,1.3844283374770965,0.02129889749964764,0.015384615384615385,314.34923076923076,2.6282345040426165,0.0,0.0,303.6392307692308,11.740695017490681,0.5461229443905089,0.04651538461538462,354.06615384615384,5.022761521165292,0.0644072573521734,0.012823076923076921,416.2576923076923
August,2,3:30,1.3311810937279775,0.03412943527227191,0.025638461538461537,239.35230769230768,2.319030444743485,0.0,0.0,251.15384615384616,12.808030928171654,0.0,0.0,295.03615384615387,3.85467744647569,0.026953090760356936,0.006992307692307692,383.3876923076923
August,2,4:00,1.650664556222692,0.031743549158128694,0.019230769230769232,272.3969230769231,2.473632474393051,0.09513971055357888,0.038461538461538464,272.1923076923077,10.509153582089562,0.057719505058553444,0.005492307692307693,375.0946153846154,9.695097819923705,0.34745739033095796,0.035838461538461534,295.6569230769231
August,2,4:30,3.887048793685694,0.16851851539394286,0.04335384615384615,242.33230769230767,3.7877497264143587,0.12487919482624568,0.032969230769230765,335.1684615384615,11.248078443330234,0.14700373288629281,0.013069230769230769,298.48,17.754877935281964,0.34403490399211745,0.019376923076923076,267.40846153846155
August,2,5:00,7.348119637378436,0.5775622034979451,0.0786,320.1215384615385,3.7104487115895766,0.0,0.0,301.0476923076923,11.412283968050383,0.0,0.0,445.4392307692308,31.65507842408824,0.700551235585399,0.02213076923076923,275.3646153846154
August,2,5:30,14.430003056011277,0.5391271141772829,0.03736153846153846,258.99615384615385,6.570586260106541,0.44316077175857044,0.06744615384615385,339.59461538461534,13.875366838852624,0.0,0.0,306.5869230769231,57.57681084824168,0.6771918752843193,0.01176153846153846,275.39307692307693
August,2,6:00,23.80151795585624,0.7493816384101507,0.03148461538461538,278.5523076923077,11.285948164418295,1.5161369134107778,0.13433846153846155,356.56,18.801532580457113,0.0,0.0,277.8623076923077,87.94699679017135,1.4240648326408516,0.016192307692307693,265.2
August,2,6:30,33.11091107132723,0.18032711568076676,0.005446153846153846,262.92846153846153,21.644284150939196,0.26672417853695846,0.012323076923076924,272.2230769230769,34.811571240671675,0.3213375806831232,0.009230769230769232,266.2830769230769,127.17515363183054,1.1484894643366848,0.00903076923076923,279.0376923076923
August,2,7:00,48.743414382006115,0.26283948832143295,0.005392307692307692,274.05538461538464,37.568293204844466,0.3592106804124744,0.009561538461538462,296.64153846153846,70.52627286730417,0.46221834217648583,0.006553846153846154,265.3892307692308,186.01738889431928,1.1218279453318947,0.00603076923076923,285.7169230769231
August,2,7:30,58.722835314653516,0.4612001142789326,0.007853846153846154,290.1284615384615,63.232230126672356,0.568117267599641,0.008984615384615386,285.4753846153846,111.82396233442174,1.2919968571253957,0.011553846153846154,260.6907692307692,243.9738270668351,3.4531680138690506,0.014153846153846154,277.92615384615385
August,2,8:00,73.31701737222457,0.43087847132599666,0.0058769230769230765,294.82384615384615,83.02128992181676,1.6099743991761541,0.01939230769230769,303.2338461538462,189.7394838141326,0.5283514856978153,0.0027846153846153845,275.58846153846156,298.76670420373324,6.306275664115724,0.02110769230769231,279.4853846153846
August,2,8:30,88.48804457041109,0.4111290686194485,0.004646153846153847,293.7584615384616,127.082868371943,1.573872446760217,0.012384615384615385,295.3530769230769,262.9751478393193,2.2433802996446546,0.00853076923076923,294.71846153846155,360.1397882947161,7.152930256745822,0.01986153846153846,288.91692307692307
August,2,9:00,96.50619202496593,1.1796026086743912,0.012223076923076922,285.95923076923077,158.93088647975353,2.4780992838035414,0.015592307692307692,309.49384615384616,367.6561698484145,1.8495933467758698,0.005030769230769231,288.61153846153843,415.8184625215871,8.265191593506009,0.019876923076923077,292.8015384615385
August,2,9:30,101.69779829050505,3.1604546545664647,0.03107692307692308,297.1676923076923,196.34457765494844,3.6112298859460137,0.018392307692307694,308.3046153846154,442.8623001702429,9.674837942180693,0.02184615384615385,309.4238461538461,433.28131943819676,9.852150617379305,0.02273846153846154,296.9569230769231
August,2,10:00,110.81195151222927,1.7030944547802622,0.01536923076923077,299.75076923076927,222.08581559160112,5.593145848053093,0.025184615384615385,322.27230769230766,555.8357011777057,3.4461813473017755,0.006200000000000001,312.06538461538463,467.8176719131861,5.96647461563125,0.012753846153846154,313.2930769230769
August,2,10:30,114.04228429967583,1.44921425894665,0.012707692307692309,304.6969230769231,242.33868147569422,6.175908090222885,0.025484615384615387,327.7238461538461,609.6130105235547,6.62133516045584,0.01086153846153846,321.3046153846154,493.16509633395043,9.347375364360415,0.018953846153846154,303.1276923076923
August,2,11:00,114.67681395435284,1.1600000796151846,0.010115384615384616,306.5438461538461,260.2725169150438,7.613972167907011,0.02925384615384615,320.29615384615386,648.7760281693103,4.950660153415044,0.007630769230769231,328.8776923076923,500.9912596343707,8.77890838036228,0.017523076923076922,303.20461538461535
August,2,11:30,110.00436831536763,0.9536532545493793,0.00866923076923077,311.78923076923076,279.67507163606433,7.346848997208921,0.02626923076923077,323.52846153846156,659.6135928008401,10.528447731244182,0.015961538461538465,332.7007692307692,499.1223251148674,11.080515617550057,0.0222,302.02846153846156
August,2,12:00,102.73611954361286,0.8005514545975371,0.007792307692307692,306.22076923076924,290.49721371153396,7.204330900046043,0.024800000000000003,321.8369230769231,664.2934502553645,7.046620522324213,0.010607692307692308,331.81692307692305,499.47275033727425,12.04881957736686,0.02412307692307692,303.8030769230769
August,2,12:30,102.5053814873667,0.7088641381318667,0.006915384615384616,315.5046153846154,299.23222838673433,6.463416133153462,0.0216,325.7169230769231,667.9059717992077,8.811221089504931,0.01319230769230769,328.52923076923076,495.7348812982675,7.577116993381981,0.015284615384615384,311.4661538461538
August,2,13:00,104.23591690921307,0.299076900054896,0.0028692307692307693,307.56615384615384,318.86668615222925,7.098462997881165,0.02226153846153846,317.87692307692305,651.2391110401127,6.291971718972166,0.009661538461538461,332.55538461538464,484.7548909961852,5.541121292464087,0.011430769230769232,303.04615384615386
August,2,13:30,98.23672744681231,0.943072583489398,0.0096,316.4853846153846,303.9475902910461,11.192285497871056,0.03682307692307692,319.2146153846154,656.247379544077,11.893221740044964,0.018123076923076922,333.7830769230769,477.8631949555165,6.594512090386128,0.0138,305.06
August,2,14:00,91.74500097973221,0.46789950499663424,0.0050999999999999995,315.8361538461538,283.694724406953,5.804830514788423,0.02046153846153846,332.47999999999996,650.6643917035921,8.638821077541538,0.013276923076923077,337.4269230769231,449.94598557043514,4.246797879191722,0.009438461538461538,298.7761538461539
August,2,14:30,89.08263879227626,0.5920569224348206,0.006646153846153845,304.66769230769233,290.806417770833,4.447101219449354,0.015292307692307692,324.30538461538464,636.1322027658589,2.9898213529995368,0.0047,332.95846153846156,428.57004700361534,4.328557474736515,0.0101,299.4523076923077
August,2,15:00,78.27344831120509,1.688298069727839,0.021569230769230768,316.9476923076923,276.5057300282482,3.375496873498691,0.012207692307692307,315.38,598.5291376049446,0.40055411516638595,0.0006692307692307692,331.9315384615384,387.3366791670723,1.9634990120853897,0.0050692307692307694,313.38307692307694
August,2,15:30,67.62399956138125,0.7969228256002776,0.011784615384615385,315.1776923076923,275.88732190965,3.3637031171291945,0.012192307692307693,338.03000000000003,581.6159685587692,0.6934651932816094,0.0011923076923076924,332.73538461538465,358.01776889236334,1.434825058407087,0.004007692307692308,304.5576923076923
August,2,16:00,60.43562165525018,0.7149998931213444,0.01183076923076923,316.25538461538457,256.7939712479286,2.20250213801108,0.008576923076923077,326.62,564.784902274954,1.950680162472726,0.003453846153846154,335.37461538461537,339.09480688239177,1.3329034332069398,0.003930769230769231,299.8469230769231
August,2,16:30,49.786172905426355,0.5545413720542873,0.011138461538461538,333.1530769230769,243.2662936535916,1.9517441867745848,0.008023076923076923,324.9661538461539,522.2556713724351,0.7833835070586527,0.0015,333.7569230769231,315.96674220353754,0.7048488864540452,0.0022307692307692306,307.29615384615386
August,2,17:00,38.49775723061311,0.2268406310665357,0.005892307692307692,325.11307692307696,218.52996890966105,2.2491776800086654,0.010292307692307693,331.97615384615386,487.6083056564837,1.4290674188855408,0.0029307692307692307,336.9676923076923,285.12932263173207,1.1427105930087107,0.004007692307692308,307.47999999999996
August,2,17:30,30.83015413073996,0.914706957555877,0.029669230769230767,322.92,212.87411132498116,3.2960008236817915,0.015483333333333333,335.4433333333333,456.7376670090956,0.678079767175042,0.0014846153846153848,327.36538461538464,261.4366839834446,0.6448771538258301,0.002466666666666667,312.33416666666665
August,2,18:00,23.109303787117693,0.7462527484486159,0.03229230769230769,293.8123076923077,196.9629857735467,4.2281387612721355,0.021466666666666665,326.5025,433.42048249883436,1.3235994734772096,0.003053846153846154,330.7307692307692,246.6312183367539,1.5455556349103245,0.006266666666666667,311.47583333333336
August,2,18:30,18.42354633719521,0.564185676679801,0.030623076923076923,290.8546153846154,175.6085804282004,3.2385149040633956,0.018441666666666665,316.87583333333333,395.6532118131999,2.0573967014286394,0.0052,336.79153846153844,223.60049399745725,2.4316553722223477,0.010875000000000001,318.27
August,2,19:00,15.344080740371156,0.507633337827279,0.03308333333333333,275.75,159.69745487676593,4.085593220597262,0.025583333333333333,315.0758333333333,352.13874776236037,3.0419370287471597,0.00863846153846154,331.3553846153846,187.40935574999105,3.785668986149819,0.0202,298.3433333333333
August,2,19:30,10.210158988893587,0.6248617301202876,0.0612,309.755,135.20650229352924,3.340727327502618,0.024708333333333332,322.36333333333334,314.7819908885264,6.644321407677819,0.021107692307692306,324.21153846153845,161.21507037507672,2.040714099164513,0.012658333333333334,285.28583333333336
August,2,20:00,8.768046137354947,0.22416971291170812,0.025566666666666665,351.69083333333333,116.93535333494421,2.7489552646489805,0.023508333333333336,300.2291666666667,297.34199578387387,3.9918162933985064,0.013425,332.0058333333333,133.5022757030659,0.5584845200244923,0.004183333333333333,310.3441666666667
August,2,20:30,6.292856079441349,0.11441556508075182,0.018181818181818184,349.71636363636367,90.25947585541007,0.9793153130311991,0.010849999999999999,299.7191666666667,253.8480574236243,2.4665569579662163,0.009716666666666667,332.06416666666667,114.64745193078454,0.8388371899602401,0.007316666666666666,306.46750000000003
August,2,21:00,4.222506429305145,0.1940663954908645,0.04596,293.969,76.37340264688545,2.155639289708342,0.028225,305.27500000000003,213.9119054323113,1.5686873065036162,0.007333333333333333,329.0275,101.0498914067842,0.3646982444408484,0.003609090909090909,307.4490909090909
August,2,21:30,5.306975293662204,0.47408979290049025,0.08933333333333333,228.71,67.32918391238586,1.0870602784399752,0.016145454545454543,294.2154545454545,170.15113309439144,0.5317222909199734,0.0031250000000000006,333.52416666666664,88.529092020725,0.5621597343316037,0.00635,304.579
August,2,22:00,3.6918088999389242,0.0,0.0,257.4533333333333,57.481034623708524,0.9679806230632516,0.01684,307.907,142.7561780535799,0.5079740669073218,0.0035583333333333335,317.0675,80.98716251181247,0.24161170149357386,0.002983333333333333,288.46
August,2,22:30,0.0,0.0,0.0,327.8543266218407,45.77937877956584,0.7177189273107488,0.015677777777777777,314.58000000000004,123.36624234287557,0.29916313768147323,0.002425,316.23083333333335,67.19403639651941,1.2498090769752612,0.018600000000000002,277.84749999999997
August,2,23:00,0.0,0.0,0.0,327.8543266218407,40.627204791482306,0.5345379373279314,0.013157142857142857,292.5757142857143,92.76119369190985,0.27575373033867745,0.0029727272727272727,306.52727272727276,0.0,0.0,0.0,335.22793812921145
August,2,23:30,0.0,0.0,0.0,327.8543266218407,36.67933153435946,0.7060771320364196,0.01925,268.595,79.85613222640357,0.10526490157116834,0.0013181818181818182,315.6718181818182,0.0,0.0,0.0,335.22793812921145
August,3,0:00,7.961045717345442,0.7144732337251481,0.08974615384615384,399.8269230769231,52.35536412188857,1.776457778012696,0.03393076923076923,272.04538461538465,74.58299250392055,0.7188653046724035,0.009638461538461538,294.1946153846154,57.881930216499825,0.36599189721509884,0.006323076923076923,279.74461538461543
August,3,0:30,7.73358726827843,0.8328478596607539,0.10769230769230768,401.82615384615383,39.03139421062949,1.5003067451578123,0.03843846153846154,273.1307692307692,55.27235723546361,0.4238964627981325,0.007669230769230769,333.9623076923077,38.84868289305619,0.0,0.0,293.25461538461536
August,3,1:00,6.596295022943365,0.25370365472859097,0.038461538461538464,396.9746153846154,14.891495783171898,0.0,0.0,368.51307692307694,41.16518656030343,0.5725127484694508,0.013907692307692307,297.2230769230769,30.766071015977385,0.2636415623984524,0.00856923076923077,301.9053846153846
August,3,1:30,7.051211921077391,0.1356002292514883,0.019230769230769232,298.3976923076923,11.442938864963669,0.1257843049079468,0.010992307692307692,309.58,34.22723376924107,0.24696265596575476,0.007215384615384615,281.8884615384615,25.81221212357425,0.12667839488338745,0.004907692307692307,357.3638461538461
