Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,2,0:00,5.769230769230769,0.3106508875739645,0.05384615384615384,361.63846153846157,34.07692307692308,0.7310810650887576,0.021453846153846157,292.82,64.92307692307692,0.6607171597633136,0.010176923076923076,319.69,39.15384615384615,0.7129011834319526,0.018207692307692307,303.6638461538462
August,2,0:30,4.615384615384615,0.0,0.0,386.83307692307693,21.0,0.0,0.0,325.70307692307694,49.76923076923077,0.07809940828402367,0.0015692307692307694,320.6992307692308,25.53846153846154,0.20666508875739645,0.008092307692307692,317.11846153846153
August,2,1:00,3.1538461538461537,0.12938047337278108,0.041023076923076926,329.8538461538462,9.615384615384615,0.6122781065088757,0.06367692307692308,367.3076923076923,35.84615384615385,0.4684816568047337,0.013069230769230769,310.59153846153845,21.53846153846154,0.07207100591715976,0.003346153846153846,320.9253846153846
August,2,1:30,2.0,0.12819999999999998,0.06409999999999999,296.34615384615387,4.615384615384615,0.15777514792899405,0.03418461538461538,280.90846153846155,30.846153846153847,0.41476213017751484,0.013446153846153847,330.33230769230767,14.923076923076923,0.18389822485207102,0.012323076923076924,313.66153846153844
August,2,2:00,1.6923076923076923,0.0,0.0,450.09615384615387,4.461538461538462,0.1715976331360947,0.038461538461538464,322.4823076923077,18.923076923076923,0.44338224852071006,0.02343076923076923,317.1530769230769,10.846153846153847,0.15334792899408284,0.014138461538461537,326.52076923076925
August,2,2:30,2.0,0.0,0.0,284.57,3.076923076923077,0.0,0.0,335.06384615384616,13.615384615384615,0.0,0.0,341.8023076923077,5.846153846153846,0.0,0.0,370.0969230769231
August,2,3:00,2.0,0.03076923076923077,0.015384615384615385,314.34923076923076,2.6153846153846154,0.0,0.0,303.6392307692308,11.0,0.5116692307692308,0.04651538461538462,354.06615384615384,3.3076923076923075,0.04241479289940828,0.012823076923076921,416.2576923076923
August,2,3:30,1.9230769230769231,0.04930473372781065,0.025638461538461537,239.35230769230768,2.3076923076923075,0.0,0.0,251.15384615384616,12.0,0.0,0.0,295.03615384615387,2.5384615384615383,0.01774970414201183,0.006992307692307692,383.3876923076923
August,2,4:00,2.3846153846153846,0.04585798816568048,0.019230769230769232,272.3969230769231,2.4615384615384617,0.09467455621301776,0.038461538461538464,272.1923076923077,9.846153846153847,0.05407810650887575,0.005492307692307693,375.0946153846154,6.384615384615385,0.22881479289940826,0.035838461538461534,295.6569230769231
August,2,4:30,5.615384615384615,0.24344852071005915,0.04335384615384615,242.33230769230767,3.769230769230769,0.12426863905325441,0.032969230769230765,335.1684615384615,10.538461538461538,0.13772958579881656,0.013069230769230769,298.48,11.692307692307692,0.2265609467455621,0.019376923076923076,267.40846153846155
August,2,5:00,10.615384615384615,0.8343692307692308,0.0786,320.1215384615385,3.6923076923076925,0.0,0.0,301.0476923076923,10.692307692307692,0.0,0.0,445.4392307692308,20.846153846153847,0.4613414201183432,0.02213076923076923,275.3646153846154
August,2,5:30,20.846153846153847,0.7788443786982249,0.03736153846153846,258.99615384615385,6.538461538461538,0.4409940828402367,0.06744615384615385,339.59461538461534,13.0,0.0,0.0,306.5869230769231,37.916666666666664,0.4459583333333333,0.01176153846153846,275.39307692307693
August,2,6:00,34.38461538461539,1.0825863905325444,0.03148461538461538,278.5523076923077,11.23076923076923,1.5087242603550295,0.13433846153846155,356.56,17.615384615384617,0.0,0.0,277.8623076923077,57.916666666666664,0.9378044871794872,0.016192307692307693,265.2
August,2,6:30,47.833333333333336,0.26050769230769233,0.005446153846153846,262.92846153846153,21.53846153846154,0.2654201183431953,0.012323076923076924,272.2230769230769,32.61538461538461,0.30106508875739646,0.009230769230769232,266.2830769230769,83.75,0.756326923076923,0.00903076923076923,279.0376923076923
August,2,7:00,70.41666666666667,0.3797083333333333,0.005392307692307692,274.05538461538464,37.38461538461539,0.3574544378698225,0.009561538461538462,296.64153846153846,66.07692307692308,0.43305798816568053,0.006553846153846154,265.3892307692308,122.5,0.7387692307692307,0.00603076923076923,285.7169230769231
August,2,7:30,84.83333333333333,0.6662679487179487,0.007853846153846154,290.1284615384615,62.92307692307692,0.5653396449704142,0.008984615384615386,285.4753846153846,104.76923076923077,1.2104875739644971,0.011553846153846154,260.6907692307692,160.66666666666666,2.274051282051282,0.014153846153846154,277.92615384615385
August,2,8:00,105.91666666666667,0.6224641025641026,0.0058769230769230765,294.82384615384615,82.61538461538461,1.6021029585798816,0.01939230769230769,303.2338461538462,177.76923076923077,0.4950189349112426,0.0027846153846153845,275.58846153846156,196.75,4.152938461538462,0.02110769230769231,279.4853846153846
August,2,8:30,127.83333333333333,0.5939333333333334,0.004646153846153847,293.7584615384616,126.46153846153847,1.5661775147928996,0.012384615384615385,295.3530769230769,246.3846153846154,2.101850295857988,0.00853076923076923,294.71846153846155,237.16666666666666,4.710494871794872,0.01986153846153846,288.91692307692307
August,2,9:00,139.41666666666666,1.7041006410256407,0.012223076923076922,285.95923076923077,158.15384615384616,2.4659834319526626,0.015592307692307692,309.49384615384616,344.46153846153845,1.7329065088757396,0.005030769230769231,288.61153846153843,273.8333333333333,5.442964102564102,0.019876923076923077,292.8015384615385
August,2,9:30,146.91666666666666,4.565717948717949,0.03107692307692308,297.1676923076923,195.3846153846154,3.593573964497042,0.018392307692307694,308.3046153846154,414.9230769230769,9.064473372781066,0.02184615384615385,309.4238461538461,285.3333333333333,6.488041025641026,0.02273846153846154,296.9569230769231
August,2,10:00,160.08333333333334,2.4603576923076926,0.01536923076923077,299.75076923076927,221.0,5.5658,0.025184615384615385,322.27230769230766,520.7692307692307,3.2287692307692306,0.006200000000000001,312.06538461538463,308.0769230769231,3.929165680473373,0.012753846153846154,313.2930769230769
August,2,10:30,164.75,2.0935923076923078,0.012707692307692309,304.6969230769231,241.15384615384616,6.14571301775148,0.025484615384615387,327.7238461538461,571.1538461538462,6.203609467455621,0.01086153846153846,321.3046153846154,324.7692307692308,6.155626035502959,0.018953846153846154,303.1276923076923
August,2,11:00,165.66666666666666,1.6757820512820514,0.010115384615384616,306.5438461538461,259.0,7.576746153846154,0.02925384615384615,320.29615384615386,607.8461538461538,4.638333727810651,0.007630769230769231,328.8776923076923,329.9230769230769,5.781267455621301,0.017523076923076922,303.20461538461535
August,2,11:30,158.91666666666666,1.3776852564102564,0.00866923076923077,311.78923076923076,278.3076923076923,7.310928994082841,0.02626923076923077,323.52846153846156,618.0,9.86423076923077,0.015961538461538465,332.7007692307692,328.6923076923077,7.296969230769231,0.0222,302.02846153846156
August,2,12:00,148.41666666666666,1.1565083333333332,0.007792307692307692,306.22076923076924,289.0769230769231,7.169107692307693,0.024800000000000003,321.8369230769231,622.3846153846154,6.60206449704142,0.010607692307692308,331.81692307692305,328.9230769230769,7.934636686390531,0.02412307692307692,303.8030769230769
August,2,12:30,148.08333333333334,1.0240532051282052,0.006915384615384616,315.5046153846154,297.7692307692308,6.431815384615385,0.0216,325.7169230769231,625.7692307692307,8.255340236686388,0.01319230769230769,328.52923076923076,326.46153846153845,4.989839053254437,0.015284615384615384,311.4661538461538
August,2,13:00,150.58333333333334,0.4320583333333334,0.0028692307692307693,307.56615384615384,317.3076923076923,7.063757396449704,0.02226153846153846,317.87692307692305,610.1538461538462,5.895024852071006,0.009661538461538461,332.55538461538464,319.2307692307692,3.64905325443787,0.011430769230769232,303.04615384615386
August,2,13:30,141.91666666666666,1.3623999999999998,0.0096,316.4853846153846,302.46153846153845,11.137564497041417,0.03682307692307692,319.2146153846154,614.8461538461538,11.142904142011833,0.018123076923076922,333.7830769230769,314.6923076923077,4.342753846153846,0.0138,305.06
August,2,14:00,132.53846153846155,0.6759461538461539,0.0050999999999999995,315.8361538461538,282.3076923076923,5.776449704142012,0.02046153846153846,332.47999999999996,609.6153846153846,8.093816568047338,0.013276923076923077,337.4269230769231,296.3076923076923,2.7966887573964496,0.009438461538461538,298.7761538461539
August,2,14:30,128.69230769230768,0.8553088757396448,0.006646153846153845,304.66769230769233,289.38461538461536,4.425358579881657,0.015292307692307692,324.30538461538464,596.0,2.8012,0.0047,332.95846153846156,282.2307692307692,2.850530769230769,0.0101,299.4523076923077
August,2,15:00,113.07692307692308,2.43898224852071,0.021569230769230768,316.9476923076923,275.15384615384613,3.35899349112426,0.012207692307692307,315.38,560.7692307692307,0.375284023668639,0.0006692307692307692,331.9315384615384,255.07692307692307,1.2930437869822484,0.0050692307692307694,313.38307692307694
August,2,15:30,97.6923076923077,1.1512662721893492,0.011784615384615385,315.1776923076923,274.53846153846155,3.3472573964497045,0.012192307692307693,338.03000000000003,544.9230769230769,0.6497159763313609,0.0011923076923076924,332.73538461538465,235.76923076923077,0.9448905325443787,0.004007692307692308,304.5576923076923
August,2,16:00,87.3076923076923,1.0329171597633136,0.01183076923076923,316.25538461538457,255.53846153846155,2.191733727810651,0.008576923076923077,326.62,529.1538461538462,1.8276159763313613,0.003453846153846154,335.37461538461537,223.30769230769232,0.8777710059171598,0.003930769230769231,299.8469230769231
August,2,16:30,71.92307692307692,0.8011124260355029,0.011138461538461538,333.1530769230769,242.07692307692307,1.9422017751479288,0.008023076923076923,324.9661538461539,489.3076923076923,0.7339615384615384,0.0015,333.7569230769231,208.07692307692307,0.46417159763313603,0.0022307692307692306,307.29615384615386
August,2,17:00,55.61538461538461,0.32770295857988163,0.005892307692307692,325.11307692307696,217.46153846153845,2.2381810650887575,0.010292307692307693,331.97615384615386,456.84615384615387,1.338910650887574,0.0029307692307692307,336.9676923076923,187.76923076923077,0.752521301775148,0.004007692307692308,307.47999999999996
August,2,17:30,44.53846153846154,1.3214218934911242,0.029669230769230767,322.92,211.83333333333334,3.2798861111111113,0.015483333333333333,335.4433333333333,427.9230769230769,0.6353011834319527,0.0014846153846153848,327.36538461538464,172.16666666666666,0.4246777777777778,0.002466666666666667,312.33416666666665
August,2,18:00,33.38461538461539,1.078066272189349,0.03229230769230769,293.8123076923077,196.0,4.207466666666666,0.021466666666666665,326.5025,406.0769230769231,1.240096449704142,0.003053846153846154,330.7307692307692,162.41666666666666,1.017811111111111,0.006266666666666667,311.47583333333336
August,2,18:30,26.615384615384617,0.8150449704142012,0.030623076923076923,290.8546153846154,174.75,3.22268125,0.018441666666666665,316.87583333333333,370.6923076923077,1.9275999999999998,0.0052,336.79153846153844,147.25,1.60134375,0.010875000000000001,318.27
August,2,19:00,22.166666666666668,0.7333472222222223,0.03308333333333333,275.75,158.91666666666666,4.065618055555555,0.025583333333333333,315.0758333333333,329.9230769230769,2.8500278106508876,0.00863846153846154,331.3553846153846,123.41666666666667,2.4930166666666667,0.0202,298.3433333333333
August,2,19:30,14.75,0.9027,0.0612,309.755,134.54545454545453,3.324393939393939,0.024708333333333332,322.36333333333334,294.9230769230769,6.225145562130177,0.021107692307692306,324.21153846153845,106.16666666666667,1.3438930555555557,0.012658333333333334,285.28583333333336
August,2,20:00,12.666666666666666,0.3238444444444444,0.025566666666666665,351.69083333333333,116.36363636363636,2.735515151515152,0.023508333333333336,300.2291666666667,278.5833333333333,3.7399812499999996,0.013425,332.0058333333333,87.91666666666667,0.36778472222222225,0.004183333333333333,310.3441666666667
August,2,20:30,9.090909090909092,0.16528925619834714,0.018181818181818184,349.71636363636367,89.81818181818181,0.9745272727272726,0.010849999999999999,299.7191666666667,237.83333333333334,2.3109472222222225,0.009716666666666667,332.06416666666667,75.5,0.5524083333333333,0.007316666666666666,306.46750000000003
August,2,21:00,6.1,0.280356,0.04596,293.969,76.0,2.1451000000000002,0.028225,305.27500000000003,200.41666666666666,1.4697222222222222,0.007333333333333333,329.0275,66.54545454545455,0.24016859504132232,0.003609090909090909,307.4490909090909
August,2,21:30,7.666666666666667,0.6848888888888889,0.08933333333333333,228.71,67.0,1.0817454545454543,0.016145454545454543,294.2154545454545,159.41666666666666,0.4981770833333334,0.0031250000000000006,333.52416666666664,58.3,0.37020499999999995,0.00635,304.579
August,2,22:00,5.333333333333333,0.0,0.0,257.4533333333333,57.2,0.9632480000000001,0.01684,307.907,133.75,0.47592708333333333,0.0035583333333333335,317.0675,53.333333333333336,0.1591111111111111,0.002983333333333333,288.46
August,2,22:30,0.0,0.0,0.0,0.0,45.55555555555556,0.7142098765432099,0.015677777777777777,314.58000000000004,115.58333333333333,0.2802895833333333,0.002425,316.23083333333335,44.25,0.8230500000000001,0.018600000000000002,277.84749999999997
August,2,23:00,0.0,0.0,0.0,0.0,40.42857142857143,0.5319244897959183,0.013157142857142857,292.5757142857143,86.9090909090909,0.2583570247933884,0.0029727272727272727,306.52727272727276,0.0,0.0,0.0,0.0
August,2,23:30,0.0,0.0,0.0,0.0,36.5,0.7026249999999999,0.01925,268.595,74.81818181818181,0.09862396694214876,0.0013181818181818182,315.6718181818182,0.0,0.0,0.0,0.0
August,3,0:00,2.6923076923076925,0.24162426035502957,0.08974615384615384,399.8269230769231,25.692307692307693,0.8717597633136095,0.03393076923076923,272.04538461538465,49.61538461538461,0.4782159763313609,0.009638461538461538,294.1946153846154,34.15384615384615,0.21595739644970413,0.006323076923076923,279.74461538461543
August,3,0:30,2.6153846153846154,0.2816568047337278,0.10769230769230768,401.82615384615383,19.153846153846153,0.7362443786982249,0.03843846153846154,273.1307692307692,36.76923076923077,0.2819917159763313,0.007669230769230769,333.9623076923077,22.923076923076923,0.0,0.0,293.25461538461536
August,3,1:00,2.230769230769231,0.08579881656804735,0.038461538461538464,396.9746153846154,7.3076923076923075,0.0,0.0,368.51307692307694,27.384615384615383,0.38085680473372774,0.013907692307692307,297.2230769230769,18.153846153846153,0.1555644970414201,0.00856923076923077,301.9053846153846
August,3,1:30,2.3846153846153846,0.04585798816568048,0.019230769230769232,298.3976923076923,5.615384615384615,0.061726035502958576,0.010992307692307692,309.58,22.76923076923077,0.16428875739644969,0.007215384615384615,281.8884615384615,15.23076923076923,0.07474792899408284,0.004907692307692307,357.3638461538461
August,3,2:00,1.3076923076923077,0.0,0.0,324.84615384615387,4.076923076923077,0.0,0.0,353.0392307692308,17.615384615384617,0.4349644970414202,0.024692307692307694,302.6853846153846,11.384615384615385,0.11498461538461538,0.0101,330.03615384615387
August,3,2:30,1.8461538461538463,0.0,0.0,251.03846153846155,3.230769230769231,0.0,0.0,339.1807692307693,12.153846153846153,0.36732662721893494,0.030223076923076925,320.2376923076923,7.846153846153846,0.40238698224852065,0.05128461538461538,371.6646153846154
